,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,EUR,1.1440000000000001,40

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
,57172,,CHAIN 1665.030.050.120,SET,22.66,22.66,1,"{""sharedFormula"":""I517""}",1,22.66,EUR(€) ,,1036.9216000000001,0.22627146415918503,KABELSCHLEPP ,1.4285083848190643,32.37,32.37,32.37,"{""sharedFormula"":""U517""}",1.144,36.19,1340.1620231999998,1340.1620231999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 1.651 kgs
,57171,,CHAIN 1665.030.050.100,SET,22.66,22.66,1,"{""sharedFormula"":""I517""}",1,22.66,EUR(€) ,,1036.9216000000001,0.22627146415918503,KABELSCHLEPP ,1.4285083848190643,32.37,32.37,32.37,"{""sharedFormula"":""U517""}",1.144,36.19,1340.1620231999998,1340.1620231999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 1.651 kgs
,57170,,CHAIN 1665.030.050.075,SET,22.66,22.66,1,"{""sharedFormula"":""I517""}",1,22.66,EUR(€) ,,1036.9216000000001,0.22627146415918503,KABELSCHLEPP ,1.4285083848190643,32.37,32.37,32.37,"{""sharedFormula"":""U517""}",1.144,36.19,1340.1620231999998,1340.1620231999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 1.651 kgs
,57169,,CHAIN 1665.020.250.300,SET,26.213,26.213,1,"{""sharedFormula"":""I517""}",1,26.213,EUR(€) ,,1199.5068800000001,0.226364636130849,KABELSCHLEPP ,1.428680425742952,37.45,37.45,37.45,"{""sharedFormula"":""U517""}",1.144,36.19,1550.4809319999997,1550.4809319999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.744 kgs
,57168,,CHAIN 1665.020.250.250,SET,26.213,26.213,1,"{""sharedFormula"":""I517""}",1,26.213,EUR(€) ,,1199.5068800000001,0.226364636130849,KABELSCHLEPP ,1.428680425742952,37.45,37.45,37.45,"{""sharedFormula"":""U517""}",1.144,36.19,1550.4809319999997,1550.4809319999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.744 kgs
,57167,,CHAIN 1665.020.250.200,SET,26.213,26.213,1,"{""sharedFormula"":""I517""}",1,26.213,EUR(€) ,,1199.5068800000001,0.226364636130849,KABELSCHLEPP ,1.428680425742952,37.45,37.45,37.45,"{""sharedFormula"":""U517""}",1.144,36.19,1550.4809319999997,1550.4809319999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.744 kgs
,57166,,CHAIN 1665.020.250.140,SET,26.213,26.213,1,"{""sharedFormula"":""I517""}",1,26.213,EUR(€) ,,1199.5068800000001,0.226364636130849,KABELSCHLEPP ,1.428680425742952,37.45,37.45,37.45,"{""sharedFormula"":""U517""}",1.144,36.19,1550.4809319999997,1550.4809319999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.744 kgs
,57165,,CHAIN 1665.020.250.120,SET,26.213,26.213,1,"{""sharedFormula"":""I517""}",1,26.213,EUR(€) ,,1199.5068800000001,0.226364636130849,KABELSCHLEPP ,1.428680425742952,37.45,37.45,37.45,"{""sharedFormula"":""U517""}",1.144,36.19,1550.4809319999997,1550.4809319999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.744 kgs
,57164,,CHAIN 1665.020.250.100,SET,26.213,26.213,1,"{""sharedFormula"":""I517""}",1,26.213,EUR(€) ,,1199.5068800000001,0.226364636130849,KABELSCHLEPP ,1.428680425742952,37.45,37.45,37.45,"{""sharedFormula"":""U517""}",1.144,36.19,1550.4809319999997,1550.4809319999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.744 kgs
,57163,,CHAIN 1665.020.250.075,SET,26.213,26.213,1,"{""sharedFormula"":""I517""}",1,26.213,EUR(€) ,,1199.5068800000001,0.226364636130849,KABELSCHLEPP ,1.428680425742952,37.45,37.45,37.45,"{""sharedFormula"":""U517""}",1.144,36.19,1550.4809319999997,1550.4809319999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.744 kgs
,57162,,CHAIN 1665.020.225.300,SET,25.421,25.421,1,"{""sharedFormula"":""I517""}",1,25.421,EUR(€) ,,1163.26496,0.22639690424862402,KABELSCHLEPP ,1.4287400180952756,36.32,36.32,36.32,"{""sharedFormula"":""U517""}",1.144,36.19,1503.6973951999996,1503.6973951999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.618 kgs
,57161,,CHAIN 1665.020.225.250,SET,25.421,25.421,1,"{""sharedFormula"":""I517""}",1,25.421,EUR(€) ,,1163.26496,0.22639690424862402,KABELSCHLEPP ,1.4287400180952756,36.32,36.32,36.32,"{""sharedFormula"":""U517""}",1.144,36.19,1503.6973951999996,1503.6973951999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.618 kgs
,57160,,CHAIN 1665.020.225.200,SET,25.421,25.421,1,"{""sharedFormula"":""I517""}",1,25.421,EUR(€) ,,1163.26496,0.22639690424862402,KABELSCHLEPP ,1.4287400180952756,36.32,36.32,36.32,"{""sharedFormula"":""U517""}",1.144,36.19,1503.6973951999996,1503.6973951999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.618 kgs
,57159,,CHAIN 1665.020.225.140,SET,25.421,25.421,1,"{""sharedFormula"":""I517""}",1,25.421,EUR(€) ,,1163.26496,0.22639690424862402,KABELSCHLEPP ,1.4287400180952756,36.32,36.32,36.32,"{""sharedFormula"":""U517""}",1.144,36.19,1503.6973951999996,1503.6973951999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.618 kgs
,57158,,CHAIN 1665.020.225.120,SET,25.421,25.421,1,"{""sharedFormula"":""I517""}",1,25.421,EUR(€) ,,1163.26496,0.22639690424862402,KABELSCHLEPP ,1.4287400180952756,36.32,36.32,36.32,"{""sharedFormula"":""U517""}",1.144,36.19,1503.6973951999996,1503.6973951999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.618 kgs
,57157,,CHAIN 1665.020.225.100,SET,25.421,25.421,1,"{""sharedFormula"":""I517""}",1,25.421,EUR(€) ,,1163.26496,0.22639690424862402,KABELSCHLEPP ,1.4287400180952756,36.32,36.32,36.32,"{""sharedFormula"":""U517""}",1.144,36.19,1503.6973951999996,1503.6973951999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.618 kgs
,57156,,CHAIN 1665.020.225.075,SET,25.421,25.421,1,"{""sharedFormula"":""I517""}",1,25.421,EUR(€) ,,1163.26496,0.22639690424862402,KABELSCHLEPP ,1.4287400180952756,36.32,36.32,36.32,"{""sharedFormula"":""U517""}",1.144,36.19,1503.6973951999996,1503.6973951999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.618 kgs
,57155,,CHAIN 1665.020.200.300,SET,24.651,24.651,1,"{""sharedFormula"":""I517""}",1,24.651,EUR(€) ,,1128.0297600000001,0.22639975559617415,KABELSCHLEPP ,1.4287452841669708,35.22,35.22,35.22,"{""sharedFormula"":""U517""}",1.144,36.19,1458.1558991999996,1458.1558991999998,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.487 kgs
,57154,,CHAIN 1665.020.200.250,SET,24.651,24.651,1,"{""sharedFormula"":""I517""}",1,24.651,EUR(€) ,,1128.0297600000001,0.22639975559617415,KABELSCHLEPP ,1.4287452841669708,35.22,35.22,35.22,"{""sharedFormula"":""U517""}",1.144,36.19,1458.1558991999996,1458.1558991999998,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.487 kgs
,57153,,CHAIN 1665.020.200.200,SET,24.651,24.651,1,"{""sharedFormula"":""I517""}",1,24.651,EUR(€) ,,1128.0297600000001,0.22639975559617415,KABELSCHLEPP ,1.4287452841669708,35.22,35.22,35.22,"{""sharedFormula"":""U517""}",1.144,36.19,1458.1558991999996,1458.1558991999998,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.487 kgs
,57152,,CHAIN 1665.020.200.140,SET,24.651,24.651,1,"{""sharedFormula"":""I517""}",1,24.651,EUR(€) ,,1128.0297600000001,0.22639975559617415,KABELSCHLEPP ,1.4287452841669708,35.22,35.22,35.22,"{""sharedFormula"":""U517""}",1.144,36.19,1458.1558991999996,1458.1558991999998,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.487 kgs
,57151,,CHAIN 1665.020.200.120,SET,24.651,24.651,1,"{""sharedFormula"":""I517""}",1,24.651,EUR(€) ,,1128.0297600000001,0.22639975559617415,KABELSCHLEPP ,1.4287452841669708,35.22,35.22,35.22,"{""sharedFormula"":""U517""}",1.144,36.19,1458.1558991999996,1458.1558991999998,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.487 kgs
,57150,,CHAIN 1665.020.200.100,SET,24.651,24.651,1,"{""sharedFormula"":""I517""}",1,24.651,EUR(€) ,,1128.0297600000001,0.22639975559617415,KABELSCHLEPP ,1.4287452841669708,35.22,35.22,35.22,"{""sharedFormula"":""U517""}",1.144,36.19,1458.1558991999996,1458.1558991999998,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.487 kgs
,57149,,CHAIN 1665.020.200.075,SET,24.651,24.651,1,"{""sharedFormula"":""I517""}",1,24.651,EUR(€) ,,1128.0297600000001,0.22639975559617415,KABELSCHLEPP ,1.4287452841669708,35.22,35.22,35.22,"{""sharedFormula"":""U517""}",1.144,36.19,1458.1558991999996,1458.1558991999998,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.487 kgs
,57148,,CHAIN 1665.020.175.300,SET,23.881,23.881,1,"{""sharedFormula"":""I517""}",1,23.881,EUR(€) ,,1092.79456,0.22640279079380093,KABELSCHLEPP ,1.428750889828734,34.12,34.12,34.12,"{""sharedFormula"":""U517""}",1.144,36.19,1412.6144031999995,1412.6144031999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.361 kgs
,57147,,CHAIN 1665.020.175.250,SET,23.881,23.881,1,"{""sharedFormula"":""I517""}",1,23.881,EUR(€) ,,1092.79456,0.22640279079380093,KABELSCHLEPP ,1.428750889828734,34.12,34.12,34.12,"{""sharedFormula"":""U517""}",1.144,36.19,1412.6144031999995,1412.6144031999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.361 kgs
,57146,,CHAIN 1665.020.175.200,SET,23.881,23.881,1,"{""sharedFormula"":""I517""}",1,23.881,EUR(€) ,,1092.79456,0.22640279079380093,KABELSCHLEPP ,1.428750889828734,34.12,34.12,34.12,"{""sharedFormula"":""U517""}",1.144,36.19,1412.6144031999995,1412.6144031999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.361 kgs
,57145,,CHAIN 1665.020.175.140,SET,23.881,23.881,1,"{""sharedFormula"":""I517""}",1,23.881,EUR(€) ,,1092.79456,0.22640279079380093,KABELSCHLEPP ,1.428750889828734,34.12,34.12,34.12,"{""sharedFormula"":""U517""}",1.144,36.19,1412.6144031999995,1412.6144031999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.361 kgs
,57144,,CHAIN 1665.020.175.120,SET,23.881,23.881,1,"{""sharedFormula"":""I517""}",1,23.881,EUR(€) ,,1092.79456,0.22640279079380093,KABELSCHLEPP ,1.428750889828734,34.12,34.12,34.12,"{""sharedFormula"":""U517""}",1.144,36.19,1412.6144031999995,1412.6144031999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.361 kgs
,57143,,CHAIN 1665.020.175.100,SET,23.881,23.881,1,"{""sharedFormula"":""I517""}",1,23.881,EUR(€) ,,1092.79456,0.22640279079380093,KABELSCHLEPP ,1.428750889828734,34.12,34.12,34.12,"{""sharedFormula"":""U517""}",1.144,36.19,1412.6144031999995,1412.6144031999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.361 kgs
,57142,,CHAIN 1665.020.175.075,SET,23.881,23.881,1,"{""sharedFormula"":""I517""}",1,23.881,EUR(€) ,,1092.79456,0.22640279079380093,KABELSCHLEPP ,1.428750889828734,34.12,34.12,34.12,"{""sharedFormula"":""U517""}",1.144,36.19,1412.6144031999995,1412.6144031999997,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.361 kgs
,57141,,CHAIN 1665.020.150.300,SET,23.089,23.089,1,"{""sharedFormula"":""I517""}",1,23.089,EUR(€) ,,1056.55264,0.22620506855955785,KABELSCHLEPP ,1.428385811425354,32.98,32.98,32.98,"{""sharedFormula"":""U517""}",1.144,36.19,1365.4168527999998,1365.4168527999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.211 kgs
,57140,,CHAIN 1665.020.150.250,SET,23.089,23.089,1,"{""sharedFormula"":""I517""}",1,23.089,EUR(€) ,,1056.55264,0.22620506855955785,KABELSCHLEPP ,1.428385811425354,32.98,32.98,32.98,"{""sharedFormula"":""U517""}",1.144,36.19,1365.4168527999998,1365.4168527999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.211 kgs
,57139,,CHAIN 1665.020.150.200,SET,23.089,23.089,1,"{""sharedFormula"":""I517""}",1,23.089,EUR(€) ,,1056.55264,0.22620506855955785,KABELSCHLEPP ,1.428385811425354,32.98,32.98,32.98,"{""sharedFormula"":""U517""}",1.144,36.19,1365.4168527999998,1365.4168527999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.211 kgs
,57138,,CHAIN 1665.020.150.140,SET,23.089,23.089,1,"{""sharedFormula"":""I517""}",1,23.089,EUR(€) ,,1056.55264,0.22620506855955785,KABELSCHLEPP ,1.428385811425354,32.98,32.98,32.98,"{""sharedFormula"":""U517""}",1.144,36.19,1365.4168527999998,1365.4168527999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.211 kgs
,57137,,CHAIN 1665.020.150.120,SET,23.089,23.089,1,"{""sharedFormula"":""I517""}",1,23.089,EUR(€) ,,1056.55264,0.22620506855955785,KABELSCHLEPP ,1.428385811425354,32.98,32.98,32.98,"{""sharedFormula"":""U517""}",1.144,36.19,1365.4168527999998,1365.4168527999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.211 kgs
,57136,,CHAIN 1665.020.150.100,SET,23.089,23.089,1,"{""sharedFormula"":""I517""}",1,23.089,EUR(€) ,,1056.55264,0.22620506855955785,KABELSCHLEPP ,1.428385811425354,32.98,32.98,32.98,"{""sharedFormula"":""U517""}",1.144,36.19,1365.4168527999998,1365.4168527999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.211 kgs
,57135,,CHAIN 1665.020.150.075,SET,23.089,23.089,1,"{""sharedFormula"":""I517""}",1,23.089,EUR(€) ,,1056.55264,0.22620506855955785,KABELSCHLEPP ,1.428385811425354,32.98,32.98,32.98,"{""sharedFormula"":""U517""}",1.144,36.19,1365.4168527999998,1365.4168527999996,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.211 kgs
,57134,,CHAIN 1665.020.125.300,SET,22.308,22.308,1,"{""sharedFormula"":""I517""}",1,22.308,EUR(€) ,,1020.8140800000001,0.2263402901033166,KABELSCHLEPP ,1.4286354670970056,31.87,31.87,31.87,"{""sharedFormula"":""U517""}",1.144,36.19,1319.4613431999999,1319.4613431999999,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.097 kgs
,57133,,CHAIN 1665.020.125.250,SET,22.308,22.308,1,"{""sharedFormula"":""I517""}",1,22.308,EUR(€) ,,1020.8140800000001,0.2263402901033166,KABELSCHLEPP ,1.4286354670970056,31.87,31.87,31.87,"{""sharedFormula"":""U517""}",1.144,36.19,1319.4613431999999,1319.4613431999999,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.097 kgs
,57132,,CHAIN 1665.020.125.200,SET,22.308,22.308,1,"{""sharedFormula"":""I517""}",1,22.308,EUR(€) ,,1020.8140800000001,0.2263402901033166,KABELSCHLEPP ,1.4286354670970056,31.87,31.87,31.87,"{""sharedFormula"":""U517""}",1.144,36.19,1319.4613431999999,1319.4613431999999,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.097 kgs
,57131,,CHAIN 1665.020.125.140,SET,22.308,22.308,1,"{""sharedFormula"":""I517""}",1,22.308,EUR(€) ,,1020.8140800000001,0.2263402901033166,KABELSCHLEPP ,1.4286354670970056,31.87,31.87,31.87,"{""sharedFormula"":""U517""}",1.144,36.19,1319.4613431999999,1319.4613431999999,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.097 kgs
,57130,,CHAIN 1665.020.125.120,SET,22.308,22.308,1,"{""sharedFormula"":""I517""}",1,22.308,EUR(€) ,,1020.8140800000001,0.2263402901033166,KABELSCHLEPP ,1.4286354670970056,31.87,31.87,31.87,"{""sharedFormula"":""U517""}",1.144,36.19,1319.4613431999999,1319.4613431999999,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.097 kgs
,57129,,CHAIN 1665.020.125.100,SET,22.308,22.308,1,"{""sharedFormula"":""I517""}",1,22.308,EUR(€) ,,1020.8140800000001,0.2263402901033166,KABELSCHLEPP ,1.4286354670970056,31.87,31.87,31.87,"{""sharedFormula"":""U517""}",1.144,36.19,1319.4613431999999,1319.4613431999999,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.097 kgs
,57128,,CHAIN 1665.020.125.075,SET,22.308,22.308,1,"{""sharedFormula"":""I517""}",1,22.308,EUR(€) ,,1020.8140800000001,0.2263402901033166,KABELSCHLEPP ,1.4286354670970056,31.87,31.87,31.87,"{""sharedFormula"":""U517""}",1.144,36.19,1319.4613431999999,1319.4613431999999,"{""sharedFormula"":""Z517""}",,TKG,,,weight 2.097 kgs
,57120,,CHAIN 1665.020.100.300,SET,21.549,21.549,1,"{""sharedFormula"":""I517""}",1,21.549,EUR(€) ,,986.0822400000001,0.2261978824128879,KABELSCHLEPP ,1.428372546289851,30.78,30.78,30.78,"{""sharedFormula"":""U517""}",1.144,36.19,1274.3338608,1274.3338608,"{""sharedFormula"":""Z517""}",,TKG,,,weight 1.946 kgs
,57119,,CHAIN 1665.020.100.250,SET,21.549,21.549,1,"{""sharedFormula"":""I517""}",1,21.549,EUR(€) ,,986.0822400000001,0.2261978824128879,KABELSCHLEPP ,1.428372546289851,30.78,30.78,30.78,"{""sharedFormula"":""U517""}",1.144,36.19,1274.3338608,1274.3338608,"{""sharedFormula"":""Z517""}",,TKG,,,weight 1.946 kgs
,57118,,CHAIN 1665.020.100.200,SET,21.549,21.549,1,"{""sharedFormula"":""I517""}",1,21.549,EUR(€) ,,986.0822400000001,0.2261978824128879,KABELSCHLEPP ,1.428372546289851,30.78,30.78,30.78,"{""sharedFormula"":""U517""}",1.144,36.19,1274.3338608,1274.3338608,"{""sharedFormula"":""Z517""}",,TKG,,,weight 1.946 kgs
,57117,,CHAIN 1665.020.100.140,SET,21.549,21.549,1,"{""sharedFormula"":""I517""}",1,21.549,EUR(€) ,,986.0822400000001,0.2261978824128879,KABELSCHLEPP ,1.428372546289851,30.78,30.78,30.78,"{""sharedFormula"":""U517""}",1.144,36.19,1274.3338608,1274.3338608,"{""sharedFormula"":""Z517""}",,TKG,,,weight 1.946 kgs
,57116,,CHAIN 1665.020.100.120,SET,21.549,21.549,1,"{""sharedFormula"":""I517""}",1,21.549,EUR(€) ,,986.0822400000001,0.2261978824128879,KABELSCHLEPP ,1.428372546289851,30.78,30.78,30.78,"{""sharedFormula"":""U517""}",1.144,36.19,1274.3338608,1274.3338608,"{""sharedFormula"":""Z517""}",,TKG,,,weight 1.946 kgs
,57115,,CHAIN 1665.020.100.100,SET,21.549,21.549,1,,1,21.549,EUR(€) ,,986.0822400000001,0.2261978824128879,KABELSCHLEPP ,1.428372546289851,30.78,30.78,30.78,,1.144,36.19,1274.3338608,1274.3338608,,,TKG,,,weight 1.946 kgs
,57114,,CHAIN 1665.020.100.075,SET,21.549,21.549,1,"{""sharedFormula"":""I581""}",1,21.549,EUR(€) ,,986.0822400000001,0.2261978824128879,KABELSCHLEPP ,1.428372546289851,30.78,30.78,30.78,"{""sharedFormula"":""U581""}",1.144,36.19,1274.3338608,1274.3338608,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.946 kgs
,57113,,CHAIN 1665.020.075.300,SET,20.757,20.757,1,"{""sharedFormula"":""I581""}",1,20.757,EUR(€) ,,949.8403200000001,0.22623105429606788,KABELSCHLEPP ,1.4284337813749577,29.65,29.65,29.65,"{""sharedFormula"":""U581""}",1.144,36.19,1227.5503239999998,1227.5503239999996,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.801 kgs
,57112,,CHAIN 1665.020.075.250,SET,20.757,20.757,1,"{""sharedFormula"":""I581""}",1,20.757,EUR(€) ,,949.8403200000001,0.22623105429606788,KABELSCHLEPP ,1.4284337813749577,29.65,29.65,29.65,"{""sharedFormula"":""U581""}",1.144,36.19,1227.5503239999998,1227.5503239999996,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.801 kgs
,57111,,CHAIN 1665.020.075.200,SET,20.757,20.757,1,"{""sharedFormula"":""I581""}",1,20.757,EUR(€) ,,949.8403200000001,0.22623105429606788,KABELSCHLEPP ,1.4284337813749577,29.65,29.65,29.65,"{""sharedFormula"":""U581""}",1.144,36.19,1227.5503239999998,1227.5503239999996,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.801 kgs
,57110,,CHAIN 1665.020.075.140,SET,20.757,20.757,1,"{""sharedFormula"":""I581""}",1,20.757,EUR(€) ,,949.8403200000001,0.22623105429606788,KABELSCHLEPP ,1.4284337813749577,29.65,29.65,29.65,"{""sharedFormula"":""U581""}",1.144,36.19,1227.5503239999998,1227.5503239999996,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.801 kgs
,57109,,CHAIN 1665.020.075.120,SET,20.757,20.757,1,"{""sharedFormula"":""I581""}",1,20.757,EUR(€) ,,949.8403200000001,0.22623105429606788,KABELSCHLEPP ,1.4284337813749577,29.65,29.65,29.65,"{""sharedFormula"":""U581""}",1.144,36.19,1227.5503239999998,1227.5503239999996,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.801 kgs
,57108,,CHAIN 1665.020.075.100,SET,20.757,20.757,1,"{""sharedFormula"":""I581""}",1,20.757,EUR(€) ,,949.8403200000001,0.22623105429606788,KABELSCHLEPP ,1.4284337813749577,29.65,29.65,29.65,"{""sharedFormula"":""U581""}",1.144,36.19,1227.5503239999998,1227.5503239999996,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.801 kgs
,57107,,CHAIN 1665.020.075.075,SET,20.757,20.757,1,"{""sharedFormula"":""I581""}",1,20.757,EUR(€) ,,949.8403200000001,0.22623105429606788,KABELSCHLEPP ,1.4284337813749577,29.65,29.65,29.65,"{""sharedFormula"":""U581""}",1.144,36.19,1227.5503239999998,1227.5503239999996,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.801 kgs
,57106,,CHAIN 1665.020.050.300,SET,19.987,19.987,1,"{""sharedFormula"":""I581""}",1,19.987,EUR(€) ,,914.60512,0.2262281817746288,KABELSCHLEPP ,1.4284284785110324,28.55,28.55,28.55,"{""sharedFormula"":""U581""}",1.144,36.19,1182.008828,1182.008828,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.661 kgs
,57105,,CHAIN 1665.020.050.250,SET,19.987,19.987,1,"{""sharedFormula"":""I581""}",1,19.987,EUR(€) ,,914.60512,0.2262281817746288,KABELSCHLEPP ,1.4284284785110324,28.55,28.55,28.55,"{""sharedFormula"":""U581""}",1.144,36.19,1182.008828,1182.008828,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.661 kgs
,57104,,CHAIN 1665.020.050.200,SET,19.987,19.987,1,"{""sharedFormula"":""I581""}",1,19.987,EUR(€) ,,914.60512,0.2262281817746288,KABELSCHLEPP ,1.4284284785110324,28.55,28.55,28.55,"{""sharedFormula"":""U581""}",1.144,36.19,1182.008828,1182.008828,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.661 kgs
,57103,,CHAIN 1665.020.050.140,SET,19.987,19.987,1,"{""sharedFormula"":""I581""}",1,19.987,EUR(€) ,,914.60512,0.2262281817746288,KABELSCHLEPP ,1.4284284785110324,28.55,28.55,28.55,"{""sharedFormula"":""U581""}",1.144,36.19,1182.008828,1182.008828,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.661 kgs
,57102,,CHAIN 1665.020.050.120,SET,19.987,19.987,1,"{""sharedFormula"":""I581""}",1,19.987,EUR(€) ,,914.60512,0.2262281817746288,KABELSCHLEPP ,1.4284284785110324,28.55,28.55,28.55,"{""sharedFormula"":""U581""}",1.144,36.19,1182.008828,1182.008828,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.661 kgs
,57101,,CHAIN 1665.020.050.100,SET,19.987,19.987,1,"{""sharedFormula"":""I581""}",1,19.987,EUR(€) ,,914.60512,0.2262281817746288,KABELSCHLEPP ,1.4284284785110324,28.55,28.55,28.55,"{""sharedFormula"":""U581""}",1.144,36.19,1182.008828,1182.008828,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.661 kgs
,57100,,CHAIN 1665.020.050.075,SET,19.987,19.987,1,"{""sharedFormula"":""I581""}",1,19.987,EUR(€) ,,914.60512,0.2262281817746288,KABELSCHLEPP ,1.4284284785110324,28.55,28.55,28.55,"{""sharedFormula"":""U581""}",1.144,36.19,1182.008828,1182.008828,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.661 kgs
,53631,,CHAIN 1555.040.150.200,SET,25.729,25.729,1,"{""sharedFormula"":""I581""}",1,25.729,EUR(€) ,,1177.35904,0.22639581149061833,KABELSCHLEPP ,1.4287379999222667,36.76,36.76,36.76,"{""sharedFormula"":""U581""}",1.144,36.19,1521.9139935999997,1521.9139936,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.521 kgs
,53630,,CHAIN 1555.040.150.160,SET,25.729,25.729,1,"{""sharedFormula"":""I581""}",1,25.729,EUR(€) ,,1177.35904,0.22639581149061833,KABELSCHLEPP ,1.4287379999222667,36.76,36.76,36.76,"{""sharedFormula"":""U581""}",1.144,36.19,1521.9139935999997,1521.9139936,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.521 kgs
,53629,,CHAIN 1555.040.150.125,SET,25.729,25.729,1,"{""sharedFormula"":""I581""}",1,25.729,EUR(€) ,,1177.35904,0.22639581149061833,KABELSCHLEPP ,1.4287379999222667,36.76,36.76,36.76,"{""sharedFormula"":""U581""}",1.144,36.19,1521.9139935999997,1521.9139936,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.521 kgs
,53628,,CHAIN 1555.040.150.100,SET,25.729,25.729,1,"{""sharedFormula"":""I581""}",1,25.729,EUR(€) ,,1177.35904,0.22639581149061833,KABELSCHLEPP ,1.4287379999222667,36.76,36.76,36.76,"{""sharedFormula"":""U581""}",1.144,36.19,1521.9139935999997,1521.9139936,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.521 kgs
,53627,,CHAIN 1555.040.150.080,SET,25.729,25.729,1,"{""sharedFormula"":""I581""}",1,25.729,EUR(€) ,,1177.35904,0.22639581149061833,KABELSCHLEPP ,1.4287379999222667,36.76,36.76,36.76,"{""sharedFormula"":""U581""}",1.144,36.19,1521.9139935999997,1521.9139936,"{""sharedFormula"":""Z581""}",,TKG,,,weight 1.521 kgs
